id,term,normalized,preferred_term,entry_terms,acronyms,departments,canonical_skill_ids,mesh_id,is_official_mesh_record,official_sync_required,priority,active,source,source_url,kind
meshlocal_2c8dd154dd5d4213,Multicultural and Diversity Issues in Therapy,multicultural and diversity issues in therapy,Multicultural and Diversity Issues in Therapy,,,Psychotherapy,skill_2c8dd154dd5d4213,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f19c46089c19afbc,Multicultural Competence in Therapy,multicultural competence in therapy,Multicultural Competence in Therapy,,,Psychotherapy,skill_f19c46089c19afbc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_226f52ad7c4d2f35,Multicystic Renal Dysplasia,multicystic renal dysplasia,Multicystic Renal Dysplasia,,,Pediatrics Medicine,skill_226f52ad7c4d2f35,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_82f3caf27ea51c81,Multidirectional Glenohumeral Instability,multidirectional glenohumeral instability,Multidirectional Glenohumeral Instability,,,Emergency medicine | Orthopaedic surgery,skill_82f3caf27ea51c81,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_586e3e9999047621,Multidisciplinary Approach to Care,multidisciplinary approach to care,Multidisciplinary Approach to Care,,,Paediatric cardiology,skill_586e3e9999047621,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_980b8030f8aba622,Multidisciplinary approaches,multidisciplinary approaches,Multidisciplinary approaches,,,Oral Surgery / maxillo-facial surgery,skill_980b8030f8aba622,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ff69773cdb31fac5,Multidisciplinary care,multidisciplinary care,Multidisciplinary care,,,Oral Surgery / maxillo-facial surgery,skill_ff69773cdb31fac5,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d48fd5c4d5efbf09,Multidisciplinary Team Approaches,multidisciplinary team approaches,Multidisciplinary Team Approaches,,,Psychiatry of learning disability/ Mental Health,skill_d48fd5c4d5efbf09,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_056c6c83c4994fa9,Multifetal Pregnancy,multifetal pregnancy,Multifetal Pregnancy,,,Gynaecology and Obstetrics | Occupational medicine / Occupational therapy,skill_056c6c83c4994fa9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_006467738b0b780d,Multifocal atrial tachycardia,multifocal atrial tachycardia,Multifocal atrial tachycardia,,,Acute internal medicine | Cardiology | Emergency medicine,skill_006467738b0b780d,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_091f43f693a9846a,Multifocal Choroidopathy Syndromes,multifocal choroidopathy syndromes,Multifocal Choroidopathy Syndromes,,,Ophthalmology,skill_091f43f693a9846a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1f6814f63d955089,Multifocal Motor Neuropathy With Conduction Blocks,multifocal motor neuropathy with conduction blocks,Multifocal Motor Neuropathy With Conduction Blocks,,,Neurology,skill_1f6814f63d955089,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_eac5edcdc2dd8541,Multimodal Monitoring Case Examples,multimodal monitoring case examples,Multimodal Monitoring Case Examples,,,Neurophysiology,skill_eac5edcdc2dd8541,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6256bb714dace0ce,Multimorbidity challenges,multimorbidity challenges,Multimorbidity challenges,,,Geriatric-old age psychiatry / Mental Health | Old age / Geriatric psychiatry -Mental Health,skill_6256bb714dace0ce,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d8db50f71272d2a5,Multinucleate Cell Angiohistiocytoma,multinucleate cell angiohistiocytoma,Multinucleate Cell Angiohistiocytoma,,,Dermatology | Oncology,skill_d8db50f71272d2a5,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_233640f316934e50,Multiple Births,multiple births,Multiple Births,,,Pediatrics Medicine,skill_233640f316934e50,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_3dddf80f4d5950d0,Multiple Endocrine Disease and Miscellaneous Endocrine Disease,multiple endocrine disease and miscellaneous endocrine disease,Multiple Endocrine Disease and Miscellaneous Endocrine Disease,,,Endocrinology and diabetes mellitus,skill_3dddf80f4d5950d0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_9f52039cb1c47a74,Multiple Endocrine Neoplasia Type 1 (MEN1),multiple endocrine neoplasia type 1 men1,Multiple Endocrine Neoplasia Type 1 (MEN1),MEN1,MEN1,Endocrinology and diabetes mellitus,skill_9f52039cb1c47a74,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_226a4cb92e449229,Multiple Endocrine Neoplasia Type 2 (MEN2),multiple endocrine neoplasia type 2 men2,Multiple Endocrine Neoplasia Type 2 (MEN2),MEN2,MEN2,Dermatology | Endocrinology and diabetes mellitus,skill_226a4cb92e449229,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_576444059598a0ea,Multiple Epiphyseal Dysplasia,multiple epiphyseal dysplasia,Multiple Epiphyseal Dysplasia,,,Emergency medicine | Orthopaedic surgery,skill_576444059598a0ea,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f861d0465a19aecc,Multiple Minute Digitate Hyperkeratoses,multiple minute digitate hyperkeratoses,Multiple Minute Digitate Hyperkeratoses,,,Dermatology,skill_f861d0465a19aecc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7eaf018658f472eb,Multiple Myeloma,multiple myeloma,Multiple Myeloma,,,Haematology | Oncology,skill_7eaf018658f472eb,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2b7ee5c052ba36e1,Multiple Myeloma Staging,multiple myeloma staging,Multiple Myeloma Staging,,,Oncology,skill_2b7ee5c052ba36e1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_384b59cc5df10b5b,Multiple Myeloma Treatment Protocols,multiple myeloma treatment protocols,Multiple Myeloma Treatment Protocols,,,Oncology,skill_384b59cc5df10b5b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_42a2b7918717d2a4,Multiple Organ Dysfunction Syndrome in Sepsis,multiple organ dysfunction syndrome in sepsis,Multiple Organ Dysfunction Syndrome in Sepsis,,,Infectious diseases,skill_42a2b7918717d2a4,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_811eaca0a0e90483,Multiple Sclerosis,multiple sclerosis,Multiple Sclerosis,Multiple Sclerosis (MS) | MS | multiple sclerosis,MS,Neurology | Neuropathology | Neuroradiology,skill_811eaca0a0e90483,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_bf5934fa7f890d87,Multiple Sclerosis in Older Adults,multiple sclerosis in older adults,Multiple Sclerosis in Older Adults,multiple sclerosis | MS,,Geriatric medicine,skill_bf5934fa7f890d87,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f0ad3882d9155252,Multiple System Atrophy,multiple system atrophy,Multiple System Atrophy,,,Neurology,skill_f0ad3882d9155252,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_afea55012b24ae57,Multiracial Rhinoplasty,multiracial rhinoplasty,Multiracial Rhinoplasty,,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,skill_afea55012b24ae57,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b2e5914c499de749,Mumps,mumps,Mumps,,,Pediatrics Medicine,skill_b2e5914c499de749,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_afbef896b9dbe6dc,Muscle and Musculocutaneous Flaps,muscle and musculocutaneous flaps,Muscle and Musculocutaneous Flaps,,,Medical Aesthetics | Plastic surgery,skill_afbef896b9dbe6dc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_99e54303c50c68c6,Muscle Contraction Tension Headache,muscle contraction tension headache,Muscle Contraction Tension Headache,,,Neurology,skill_99e54303c50c68c6,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_485ea866fe8a6935,Muscle Pain Syndromes,muscle pain syndromes,Muscle Pain Syndromes,,,Rehabilitation,skill_485ea866fe8a6935,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_992231c8f068f2df,Muscular Dystrophies,muscular dystrophies,Muscular Dystrophies,,,Neuropathology,skill_992231c8f068f2df,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2829bfa9e1560f91,Muscular Dystrophy,muscular dystrophy,Muscular Dystrophy,,,Orthopaedic surgery | Rehabilitation,skill_2829bfa9e1560f91,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c83949ded7efbd2f,Muscular Ventricular Septal Defect,muscular ventricular septal defect,Muscular Ventricular Septal Defect,,,Pediatrics Medicine,skill_c83949ded7efbd2f,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f6c51b78d824842a,Musculoskeletal Disorders,musculoskeletal disorders,Musculoskeletal Disorders,,,Geriatric medicine,skill_f6c51b78d824842a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f3fcbdac580596dc,Musculoskeletal Disorders: Osteopathic Perspectives,musculoskeletal disorders osteopathic perspectives,Musculoskeletal Disorders: Osteopathic Perspectives,,,Osteopathy,skill_f3fcbdac580596dc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_52ad46afaed84035,Musculoskeletal Procedures,musculoskeletal procedures,Musculoskeletal Procedures,,,Orthopaedic surgery,skill_52ad46afaed84035,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_00e086a4380fe712,Mushroom Toxicity,mushroom toxicity,Mushroom Toxicity,,,Emergency medicine | Intensive Crtical Care,skill_00e086a4380fe712,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6be5d65455d098e7,Myasthenia Gravis,myasthenia gravis,Myasthenia Gravis,,,Neurology,skill_6be5d65455d098e7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_007625b3ed3ed097,Myasthenia Gravis and Pregnancy,myasthenia gravis and pregnancy,Myasthenia Gravis and Pregnancy,,,Gynaecology and Obstetrics | Neurology | Occupational medicine / Occupational therapy,skill_007625b3ed3ed097,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_968b17ee5afa14d4,Myasthenic crises,myasthenic crises,Myasthenic crises,,,Acute internal medicine,skill_968b17ee5afa14d4,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f45b831a4df711b7,Mycetoma,mycetoma,Mycetoma,,,Dermatology | Infectious diseases,skill_f45b831a4df711b7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1e3ae296ce2b4707,Mycobacterial Infections,mycobacterial infections,Mycobacterial Infections,,,Dermatology | Infectious diseases,skill_1e3ae296ce2b4707,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5a62d6a98393661a,Mycobacterium Avium Complex (MAC) (Mycobacterium Avium-Intracellulare [MAI]),mycobacterium avium complex mac mycobacterium avium-intracellulare mai,Mycobacterium Avium Complex (MAC) (Mycobacterium Avium-Intracellulare [MAI]),MAC | MAI,MAC | MAI,Infectious diseases,skill_6eb1993864b53117,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5ecaec5e2953fdaa,Mycobacterium Chelonae,mycobacterium chelonae,Mycobacterium Chelonae,,,Infectious diseases,skill_5ecaec5e2953fdaa,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c119c696ea929be4,Mycobacterium Fortuitum,mycobacterium fortuitum,Mycobacterium Fortuitum,,,Infectious diseases,skill_c119c696ea929be4,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_db486da4ee31a0f1,Mycobacterium gordonae Infection,mycobacterium gordonae infection,Mycobacterium gordonae Infection,,,Infectious diseases,skill_db486da4ee31a0f1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_8d4d7ea9b2ebf92e,Mycobacterium haemophilum Infection,mycobacterium haemophilum infection,Mycobacterium haemophilum Infection,,,Infectious diseases,skill_8d4d7ea9b2ebf92e,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2d4b68956251f158,Mycobacterium Kansasii,mycobacterium kansasii,Mycobacterium Kansasii,,,Infectious diseases,skill_2d4b68956251f158,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_89734a884bdc32bd,Mycobacterium marinum Infection,mycobacterium marinum infection,Mycobacterium marinum Infection,,,Infectious diseases,skill_89734a884bdc32bd,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e77f003741c5dff7,Mycobacterium Marinum Infection of the Skin,mycobacterium marinum infection of the skin,Mycobacterium Marinum Infection of the Skin,,,Dermatology,skill_e77f003741c5dff7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_082a992e74f6e69d,Mycobacterium Tuberculosis and Mycobacterium Leprae,mycobacterium tuberculosis and mycobacterium leprae,Mycobacterium Tuberculosis and Mycobacterium Leprae,TB | tuberculosis,,Microbiology and virology,skill_082a992e74f6e69d,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_08229496cd875f45,Mycobacterium Xenopi,mycobacterium xenopi,Mycobacterium Xenopi,,,Infectious diseases,skill_08229496cd875f45,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_5d7ce5c56f89398a,Mycology,mycology,Mycology,,,Microbiology and virology,skill_5d7ce5c56f89398a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_640a421130b87f24,Mycoplasma Infections (Mycoplasma pneumoniae),mycoplasma infections mycoplasma pneumoniae,Mycoplasma Infections (Mycoplasma pneumoniae),,,Infectious diseases,skill_640a421130b87f24,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c78d6e3038c955d8,Mycoplasma pneumonia,mycoplasma pneumonia,Mycoplasma pneumonia,,,Acute internal medicine,skill_c78d6e3038c955d8,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_59448cf4bc5c92c5,Mycoplasmal Pneumonia,mycoplasmal pneumonia,Mycoplasmal Pneumonia,,,Emergency medicine | Respiratory medicine / Pulmonology,skill_59448cf4bc5c92c5,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7972573643b31dc0,Myelodysplasia and Neurogenic Bladder Dysfunction,myelodysplasia and neurogenic bladder dysfunction,Myelodysplasia and Neurogenic Bladder Dysfunction,,,Paediatric surgery,skill_7972573643b31dc0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
